id,x,y
148729,2.15849,48.68437
148730,2.15884,48.68455
148731,2.15718,48.68317
148732,2.1575,48.68328
148733,1.72637,48.99359
148734,2.32874,48.84898
148735,2.38053,48.76989
148736,2.37947,48.76932
148737,2.37881,48.76863
148738,2.37844,48.76765
148739,2.37888,48.76624
148740,2.16024,48.68378
148741,2.16049,48.68331
148742,2.16057,48.68092
148743,2.15898,48.68384
148744,2.15854,48.68486
148745,2.15907,48.68479
148746,2.15999,48.68572
148747,2.16102,48.68697
148748,2.161,48.68728
148749,2.1606,48.68763
148750,2.1613,48.68734
148751,2.32579,48.87393
148752,2.32517,48.871
148753,2.32485,48.87089
148754,2.31988,48.87485
148755,2.55806,49.00646
148756,2.51812,48.94305
148757,2.5192,48.94307
148758,2.51876,48.94241
148759,2.51806,48.94316
148760,2.51803,48.9439
148761,2.5216,48.94017
148762,2.32713,48.87375
148763,1.89106,48.82208
148764,1.89151,48.82259
148765,2.32338,48.87562
148766,2.16684,48.67684
148767,2.1641,48.67676
148768,2.16379,48.67688
148769,2.16331,48.6768
148770,2.16318,48.67655
148771,2.16358,48.67666
148772,2.93102,48.83199
148773,2.93141,48.83247
148774,2.84238,48.81503
148775,2.84319,48.81522
148776,2.92598,48.81021
148777,2.9254,48.80866
148778,2.91872,48.81595
148779,2.91311,48.81828
148780,2.97455,48.80234
148781,2.96704,48.80302
148782,2.9656,48.80328
148783,2.96378,48.80386
148784,2.96969,48.80574
148785,2.97088,48.80554
148786,2.97229,48.80552
148787,2.97342,48.80521
148788,2.95379,48.81054
148789,2.95137,48.81027
148790,2.95092,48.81009
148791,2.96158,48.80468
148792,2.96104,48.80493
148793,2.95894,48.80683
148794,2.95886,48.80745
148795,2.95839,48.80799
148796,2.95492,48.80984
148797,2.95001,48.8084
148798,2.94862,48.80718
148799,2.94688,48.80612
148800,2.97533,48.82634
148801,2.97899,48.82884
148802,2.98032,48.82934
148803,2.98209,48.83061
148804,2.98525,48.83155
148805,2.98876,48.832
148806,2.9898,48.83321
148807,2.98758,48.83062
148808,2.98615,48.82856
148809,2.98418,48.82624
148810,2.98334,48.82412
148811,2.98365,48.82339
148812,2.9843,48.82291
148813,2.97545,48.80511
148814,2.97581,48.80494
148815,2.97545,48.80434
148816,2.97459,48.80387
148817,2.90139,48.82976
148818,2.90512,48.83578
148819,2.90654,48.84171
148820,2.90702,48.84264
148821,2.90943,48.84458
148822,2.91139,48.84573
148823,2.91293,48.84642
148824,2.91298,48.84632
148825,2.9057,48.82019
148826,2.90519,48.82042
148827,2.90283,48.82266
148828,2.90254,48.8231
148829,2.9024,48.82415
148830,2.90175,48.82498
148831,2.90172,48.82693
148832,2.90131,48.82882
148833,2.58245,49.0047
148834,2.57168,49.0042
148835,2.58155,49.00448
148836,2.58354,49.0048
148837,2.5599,49.00344
148838,2.55896,49.00351
148839,2.55833,49.00382
148840,2.55804,49.00421
148841,2.55792,49.00495
148842,2.79607,48.89544
148843,2.79707,48.89615
148844,2.76718,48.91327
148845,2.76783,48.91215
148846,2.76842,48.90921
148847,2.7687,48.90879
148848,2.76258,48.91581
148849,2.76512,48.91457
148850,2.71989,48.92607
148851,2.72012,48.92655
148852,2.71964,48.92684
148853,2.75132,48.43661
148854,2.75208,48.43645
148855,2.75227,48.43684
148856,2.75153,48.437
148857,2.32553,48.92484
148858,2.32594,48.92456
148859,2.32688,48.87967
148860,2.75266,48.43872
148861,2.75526,48.438
148862,2.10368,48.70335
148863,2.10592,48.70358
148864,2.36227,48.80959
148865,2.35876,48.80977
148866,2.52242,48.81724
148867,2.51423,48.81794
148868,2.51458,48.81902
148869,2.2392,48.88984
148870,1.89083,48.8215
148871,1.89146,48.82124
148872,2.44164,48.79429
148873,2.44171,48.79377
148874,2.44218,48.79328
148875,2.44916,48.81401
148876,2.10453,49.04717
148877,2.10523,49.04689
148878,2.24473,48.87412
148879,2.24296,48.8726
148880,2.24124,48.87143
148881,2.23839,48.86983
148882,2.23503,48.86828
148883,2.30766,48.86469
148884,2.4464,48.80015
148885,2.44702,48.79986
148886,2.44803,48.79968
148887,2.61322,48.78025
148888,2.61353,48.78041
148889,2.61435,48.78023
148890,2.61453,48.78043
148891,2.61359,48.77977
148892,2.61321,48.78008
148893,2.64945,48.79776
148894,2.65605,48.79613
148895,2.32749,48.88367
148896,2.54148,48.8233
148897,2.54133,48.82333
148898,2.53112,48.82318
148899,2.53017,48.82397
148900,2.53032,48.82392
148901,2.53399,48.82397
148902,2.53317,48.82288
148903,2.54113,48.82329
148904,2.53415,48.8255
148905,2.53392,48.82549
148906,2.31471,48.8817
148907,2.31454,48.88195
148908,2.31447,48.88175
148909,2.24681,48.97398
148910,2.54281,48.82528
148911,2.47786,48.76251
148912,2.47817,48.76255
148913,2.47017,48.76162
148914,2.46919,48.76167
148915,2.46772,48.76208
148916,2.4651,48.76355
148917,1.95744,48.70577
148918,1.9578,48.70637
148919,1.95921,48.70705
148920,1.95954,48.70749
148921,1.96134,48.70898
148922,1.96845,48.75349
148923,1.96874,48.75177
148924,1.96862,48.75088
148925,1.96841,48.75375
148926,2.04434,48.76241
148927,2.04422,48.76263
148928,2.35713,48.75379
148929,2.356,48.75373
148930,2.37268,48.75352
148931,2.38372,48.75892
148932,2.38394,48.75801
148933,2.38389,48.75717
148934,2.38322,48.7558
148935,2.3824,48.75502
148936,2.38137,48.75439
148937,2.37962,48.7537
148938,2.00294,48.72615
148939,1.99811,48.72729
148940,1.99891,48.72885
148941,1.99865,48.72979
148942,1.9988,48.73023
148943,1.99737,48.72668
148944,1.99483,48.72044
148945,1.99481,48.72083
148946,2.00108,48.72836
148947,1.99987,48.72875
148948,1.9984,48.72889
148949,2.11795,48.72754
148950,2.11784,48.72848
148951,2.11839,48.72853
148952,2.11727,48.72826
148953,2.11683,48.72745
148954,2.11767,48.72846
148955,2.11754,48.7288
148956,2.11888,48.72852
148957,2.11901,48.72764
148958,2.12521,48.72544
148959,2.12462,48.72591
148960,2.11956,48.72806
148961,2.11943,48.72792
148962,2.11964,48.72782
148963,2.12082,48.72861
148964,2.12187,48.72767
148965,2.11943,48.72853
148966,2.11931,48.72919
148967,2.12104,48.72917
148968,2.12187,48.72943
148969,2.11847,48.72729
148970,2.11706,48.72789
148971,2.11782,48.72746
148972,2.50971,48.81265
148973,2.01361,48.80632
148974,2.01432,48.80629
148975,2.01561,48.8042
148976,2.01603,48.80484
148977,2.01559,48.80526
148978,2.01596,48.80558
148979,2.01537,48.80458
148980,2.01508,48.8048
148981,2.01544,48.80366
148982,2.012,48.80629
148983,2.01262,48.80879
148984,2.01365,48.80959
148985,2.01175,48.80605
148986,2.00947,48.80589
148987,2.0069,48.80648
148988,2.01015,48.80586
148989,2.01024,48.80615
148990,2.01124,48.80635
148991,2.01168,48.80714
148992,2.0122,48.80716
148993,2.01325,48.80339
148994,2.01434,48.80307
148995,2.0142,48.80136
148996,2.00927,48.80452
148997,2.00436,48.80133
148998,2.00416,48.80002
148999,2.00673,48.79982
149000,2.00695,48.80113
149001,2.00487,48.8039
149002,2.0111,48.80209
149003,2.01751,48.80526
149004,2.01923,48.8072
149005,2.02094,48.80651
149006,2.01963,48.80495
149007,2.01833,48.80623
149008,2.02012,48.80552
149009,2.01924,48.80586
149010,2.01977,48.80646
149011,2.01808,48.80766
149012,2.01693,48.80636
149013,2.01723,48.8062
149014,2.01731,48.80678
149015,2.01849,48.8064
149016,2.01787,48.80741
149017,2.01899,48.80693
149018,2.0206,48.80603
149019,2.025,48.80436
149020,2.02235,48.8054
149021,2.02268,48.80576
149022,2.02152,48.80573
149023,2.02185,48.80611
149024,2.02465,48.80275
149025,2.02488,48.80276
149026,2.02601,48.804
149027,2.02694,48.80363
149028,2.02611,48.80269
149029,2.02518,48.80306
149030,2.02646,48.80133
149031,2.027,48.80196
149032,2.0275,48.80204
149033,2.0286,48.80315
149034,2.02865,48.80292
149035,2.0291,48.80296
149036,2.02905,48.80318
149037,2.01212,48.80608
149038,2.12967,48.89274
149039,2.12976,48.89268
149040,2.35811,48.87958
149041,2.13184,48.88583
149042,2.13167,48.88645
149043,2.1336,48.88259
149044,2.13145,48.8834
149045,2.12905,48.88459
149046,2.12818,48.88462
149047,2.06228,48.77803
149048,2.06246,48.77844
149049,2.13593,48.87711
149050,2.13612,48.87793
149051,2.12261,48.88836
149052,2.12219,48.88841
149053,2.12398,48.88137
149054,2.12548,48.88262
149055,2.12566,48.87761
149056,2.12694,48.87684
149057,2.12767,48.87643
149058,2.13114,48.87693
149059,2.13117,48.87649
149060,2.1313,48.87606
149061,2.12294,48.88961
149062,2.12109,48.88979
149063,2.13692,48.88419
149064,2.13669,48.88383
149065,2.13745,48.88337
149066,2.13811,48.88421
149067,2.13767,48.88351
149068,2.13838,48.88317
149069,2.2538,48.92395
149070,2.11827,48.72905
149071,2.12031,48.72863
149072,2.12021,48.72928
149073,2.54399,48.82435
149074,2.54261,48.82452
149075,2.54358,48.8238
149076,2.52806,48.82723
149077,2.20552,48.88916
149078,2.26875,48.97667
149079,2.27045,48.97676
149080,2.26545,48.97643
149081,2.26414,48.97422
149082,2.2694,48.97704
149083,2.26945,48.97671
149084,2.27054,48.97694
149085,2.2703,48.97643
149086,2.26333,48.97666
149087,2.26319,48.97604
149088,2.94968,48.38261
149089,2.94935,48.38434
149090,2.95169,48.3842
149091,2.9525,48.38421
149092,2.95258,48.38451
149093,2.44359,48.77533
149094,2.44483,48.77374
149095,2.44289,48.77703
149096,2.46977,48.75931
149097,2.46895,48.76057
149098,2.46805,48.7615
149099,2.46646,48.76274
149100,2.46884,48.76053
149101,2.46968,48.75929
149102,2.47,48.75864
149103,1.50888,48.98313
149104,1.51153,48.98555
149105,1.51412,48.98889
149106,1.51465,48.98974
149107,1.51442,48.99048
149108,2.27331,48.69457
149109,2.27142,48.69513
149110,1.48522,49.01465
149111,1.48476,49.01335
149112,1.48472,49.01261
149113,1.48511,49.01069
149114,1.48505,49.00813
149115,1.48592,49.00484
149116,1.48585,49.00314
149117,1.48606,49.00162
149118,2.5732,48.78919
149119,2.57405,48.78834
149120,2.57534,48.78867
149121,1.59945,49.06021
149122,1.59803,49.05892
149123,2.58263,48.80379
149124,2.58328,48.80372
149125,1.58701,48.91924
149126,1.58755,48.91862
149127,1.58794,48.91786
149128,1.58782,48.91535
149129,1.59191,49.07379
149130,1.59112,49.07202
149131,1.59083,49.0698
149132,1.58949,49.06773
149133,1.58932,49.06634
149134,1.5887,49.06448
149135,1.58816,49.06366
149136,1.58705,49.06264
149137,1.58655,49.06195
149138,1.73103,48.90869
149139,1.73021,48.90827
149140,1.67844,48.89699
149141,1.6806,48.89524
149142,1.68034,48.89466
149143,1.68033,48.89397
149144,1.67725,48.91278
149145,1.67604,48.91178
149146,1.67573,48.91128
149147,1.76852,48.92116
149148,1.76608,48.92067
149149,1.76515,48.92004
149150,1.80761,48.95772
149151,1.80227,48.9587
149152,1.80795,48.96133
149153,1.75397,48.93283
149154,1.75767,48.92871
149155,2.49501,48.8303
149156,2.4927,48.83044
149157,2.48969,48.83035
149158,2.48615,48.83
149159,2.4935,48.83026
149160,2.49605,48.82999
149161,2.49694,48.8298
149162,2.54801,48.83645
149163,2.54424,48.83676
149164,2.54116,48.83632
149165,2.33178,48.77244
149166,2.33101,48.77137
149167,2.33033,48.77154
149168,2.33369,48.77066
149169,2.38208,48.77011
149170,2.33226,48.77309
149171,2.33336,48.7701
149172,2.45382,48.91653
149173,2.45505,48.91576
149174,1.49752,49.05853
149175,1.4985,49.05878
149176,1.50263,49.05919
149177,1.50446,49.06034
149178,1.50489,49.06077
149179,1.50516,49.06143
149180,1.50665,49.06281
149181,1.50749,49.06401
149182,1.50762,49.06446
149183,1.50869,49.0656
149184,1.50924,49.06675
149185,1.5088,49.06874
149186,2.24363,48.83711
149187,2.2441,48.8393
149188,2.41979,48.81739
149189,2.41977,48.81774
149190,2.31987,48.86195
149191,2.32265,48.85903
149192,2.51262,48.82728
149193,2.50336,48.82574
149194,2.50194,48.82532
149195,2.50199,48.82524
149196,2.5034,48.82567
149197,2.50817,48.82714
149198,2.50444,48.82607
149199,2.50907,48.82738
149200,2.50453,48.82601
149201,2.50837,48.82711
149202,2.51062,48.82752
149203,2.50962,48.82644
149204,2.5101,48.82692
149205,2.50954,48.8269
149206,2.50403,48.8258
149207,2.50642,48.82645
149208,2.50689,48.8267
149209,2.51125,48.82778
149210,2.51049,48.82765
149211,2.51092,48.82725
149212,2.51059,48.82715
149213,2.51071,48.82736
149214,2.25813,48.94907
149215,2.25901,48.94868
149216,2.25941,48.94871
149217,2.26003,48.94917
149218,2.32217,48.76865
149219,2.32408,48.7682
149220,2.32236,48.76903
149221,2.31979,48.76696
149222,2.32005,48.76754
149223,2.32067,48.76809
149224,2.32605,48.76963
149225,2.32333,48.76617
149226,2.3235,48.76696
149227,2.32233,48.76637
149228,2.32279,48.76731
149229,2.32133,48.76655
149230,2.32485,48.76592
149231,2.32491,48.76638
149232,2.32255,48.76924
149233,2.3231,48.76986
149234,2.3231,48.77018
149235,2.32351,48.77076
149236,2.32463,48.77126
149237,2.32608,48.77316
149238,2.32636,48.77383
149239,2.32998,48.77487
149240,2.32909,48.77401
149241,2.32756,48.77308
149242,2.23664,48.87957
149243,2.23905,48.87842
149244,2.23629,48.8869
149245,2.23568,48.88653
149246,2.24241,48.88004
149247,2.24159,48.88044
149248,2.23915,48.8794
149249,2.24219,48.87863
149250,2.24244,48.87841
149251,2.24324,48.88262
149252,2.22757,48.88356
149253,2.22817,48.8841
149254,2.38353,48.75593
149255,2.38406,48.7571
149256,2.38414,48.75824
149257,2.37806,48.75327
149258,2.38065,48.76978
149259,2.44331,48.80528
149260,2.34693,48.85729
149261,2.33657,48.83969
149262,2.2401,48.83965
149263,2.30651,48.854
149264,2.31436,48.87524
149265,2.32293,48.87546
149266,2.31006,48.85174
149267,2.30857,48.8527
149268,2.31321,48.87056
149269,2.30829,48.85288
149270,2.31168,48.85336
149271,2.3103,48.85391
149272,2.3127,48.85319
149273,2.30969,48.8571
149274,2.3422,48.84402
149275,2.30731,48.87141
149276,2.32297,48.87104
149277,2.32408,48.86921
149278,2.35785,48.87949
149279,2.31014,48.86829
149280,2.31013,48.8687
149281,2.33207,48.87062
149282,2.30943,48.88045
149283,2.30962,48.88063
149284,2.53876,48.8307
149285,2.53936,48.83093
149286,2.53301,48.82263
149287,2.58307,48.78621
149288,2.58295,48.78594
149289,2.5978,48.79603
149290,2.60073,48.79763
149291,2.59172,48.79026
149292,2.59153,48.79024
149293,2.5915,48.79014
149294,2.59175,48.79009
149295,2.59167,48.79027
149296,2.58141,48.79363
149297,2.57943,48.79355
149298,2.57806,48.79172
149299,2.57633,48.79244
149300,2.30188,48.87057
149301,2.30257,48.87138
149302,2.29932,48.87222
149303,2.29939,48.87228
149304,2.30553,48.87065
149305,2.30529,48.87052
149306,2.32656,48.77184
149307,2.34405,48.8127
149308,2.34101,48.81133
149309,2.33914,48.81089
149310,2.16303,48.69233
149311,2.16475,48.69238
149312,2.16212,48.69072
149313,2.16081,48.6903
149314,2.34799,48.87344
149315,2.34791,48.87344
149316,2.56845,48.79258
149317,2.56883,48.79273
149318,2.56867,48.79289
149319,2.56535,48.7966
149320,2.33817,48.87194
149321,2.33807,48.87164
149322,2.32905,48.8701
149323,2.32524,48.87075
149324,2.33022,48.87335
149325,2.32767,48.87368
149326,2.26587,48.97087
149327,2.26645,48.97223
149328,2.26611,48.97142
149329,2.26517,48.97157
149330,2.26487,48.97081
149331,2.26846,48.97082
149332,2.26882,48.97187
149333,2.2694,48.97076
149334,2.26419,48.9709
149335,2.27081,48.97311
149336,2.27016,48.97165
149337,2.26603,48.9723
149338,2.26666,48.97367
149339,2.26758,48.97446
149340,2.26848,48.9762
149341,2.27036,48.9732
149342,2.27015,48.97256
149343,2.2705,48.97234
149344,2.27039,48.97212
149345,2.26865,48.97242
149346,2.27121,48.97508
149347,2.2699,48.9733
149348,2.26809,48.97545
149349,2.2709,48.97467
149350,2.30296,48.86528
149351,2.30772,48.86761
149352,2.30781,48.86636
149353,2.30632,48.86702
149354,2.27027,48.9689
149355,2.27069,48.96883
149356,2.32121,48.8669
149357,2.31579,48.84828
149358,2.31853,48.8663
149359,2.4631,48.8192
149360,2.53354,48.81675
149361,2.53276,48.81661
149362,2.53189,48.81669
149363,2.50988,48.82529
149364,2.50975,48.82589
149365,2.51013,48.82758
149366,2.49737,48.82393
149367,2.49646,48.82365
149368,2.48565,48.81964
149369,2.4905,48.81873
149370,2.49641,48.81737
149371,2.56097,48.81667
149372,2.467,48.81746
149373,2.46708,48.82012
149374,2.46637,48.82027
149375,2.46439,48.81996
149376,2.48419,48.8201
149377,2.48534,48.82034
149378,2.48253,48.82
149379,2.48381,48.82003
149380,2.4857,48.82049
149381,2.48352,48.81993
149382,2.46415,48.82033
149383,2.50897,48.827
149384,2.53143,48.83261
149385,2.29978,48.86572
149386,2.301,48.86991
149387,2.47443,48.8201
149388,2.53632,48.82685
149389,2.52213,48.82616
149390,2.50887,48.81421
149391,2.50967,48.81389
149392,2.46989,48.81965
149393,2.64151,48.56973
149394,2.64121,48.57053
149395,2.64316,48.56562
149396,2.64548,48.56014
149397,2.63872,48.57584
149398,2.6401,48.5727
149399,2.61833,48.59384
149400,2.62162,48.59357
149401,2.62447,48.59365
149402,2.60552,48.59923
149403,2.60187,48.60105
149404,2.59943,48.60202
149405,2.58879,48.60503
149406,2.58127,48.60778
149407,2.18858,48.68395
149408,2.18854,48.68416
149409,2.18589,48.68721
149410,2.18719,48.68702
149411,2.18732,48.68438
149412,2.18832,48.68442
149413,2.17758,48.67949
149414,2.177,48.67957
149415,2.18581,48.69047
149416,2.18613,48.69005
149417,2.18735,48.68656
149418,2.18724,48.68624
149419,2.17893,48.67762
149420,2.1871,48.68726
149421,2.18906,48.6874
149422,2.18914,48.68756
149423,2.18884,48.68455
149424,2.18986,48.6814
149425,2.19127,48.67863
149426,2.18803,48.68498
149427,2.18812,48.68479
149428,2.18922,48.69049
149429,2.18943,48.68975
149430,2.19245,48.69619
149431,2.19242,48.69649
149432,2.19226,48.69648
149433,2.19228,48.69618
149434,2.19243,48.69863
149435,2.19235,48.69552
149436,2.19243,48.69478
149437,2.27411,48.82574
149438,2.38621,48.529
149439,2.3863,48.52913
149440,2.38726,48.53059
149441,2.30719,48.81972
149442,2.29916,48.82252
149443,2.30524,48.82055
149444,2.70299,48.90722
149445,2.70463,48.90731
149446,2.4882,48.89989
149447,2.4841,48.89737
149448,2.48444,48.89732
149449,2.47776,48.8953
149450,2.51083,48.81354
149451,2.51126,48.81343
149452,2.51213,48.81558
149453,2.51214,48.81605
149454,2.45877,48.81723
149455,2.45817,48.81709
149456,2.53859,48.77165
149457,2.53795,48.77152
149458,2.53511,48.77483
149459,2.53505,48.77519
149460,2.53478,48.7754
149461,2.53423,48.77419
149462,2.53863,48.77122
149463,2.53892,48.77061
149464,2.53883,48.77004
149465,2.53947,48.77026
149466,2.53947,48.77036
149467,2.53893,48.77036
149468,2.5355,48.77365
149469,2.53557,48.77315
149470,2.53655,48.77233
149471,2.53659,48.77004
149472,2.53552,48.77051
149473,2.53494,48.77104
149474,2.53496,48.77123
149475,2.53526,48.77135
149476,2.53595,48.77398
149477,2.53556,48.77444
149478,2.53527,48.77439
149479,2.5384,48.77083
149480,2.5395,48.77088
149481,2.48492,48.80503
149482,2.48422,48.80528
149483,2.474,48.79883
149484,2.47347,48.79898
149485,2.50686,48.78464
149486,2.50997,48.81022
149487,2.49788,48.79332
149488,2.47286,48.79915
149489,2.47467,48.82307
149490,2.47199,48.81628
149491,2.47348,48.8154
149492,2.47206,48.82557
149493,2.46836,48.8177
149494,2.47419,48.82045
149495,2.48176,48.82004
149496,2.50548,48.82493
149497,2.50641,48.82484
149498,2.50706,48.82448
149499,2.50435,48.82558
149500,2.50431,48.82586
149501,2.49153,48.82328
149502,2.11299,49.0083
149503,2.11468,49.00812
149504,2.11281,49.00827
149505,2.11296,49.00828
149506,2.11299,49.00839
149507,2.11278,49.00841
149508,2.21577,48.86287
149509,2.21559,48.86323
149510,2.2157,48.86394
149511,2.2152,48.86402
149512,2.21527,48.86441
149513,2.21862,48.86921
149514,2.21945,48.86889
149515,2.21276,48.86378
149516,2.21566,48.86368
149517,2.36974,48.61166
149518,2.36978,48.61148
149519,2.37004,48.61154
149520,2.36996,48.61168
149521,2.37021,48.60893
149522,2.36984,48.6117
149523,2.37013,48.61233
149524,2.3716,48.6142
149525,2.37221,48.61147
149526,2.37204,48.6117
149527,2.37234,48.61219
149528,2.37228,48.61241
149529,2.37281,48.61324
149530,2.37313,48.61336
149531,2.37346,48.61384
149532,2.37413,48.61234
149533,2.37596,48.61186
149534,2.36721,48.61238
149535,2.36777,48.6123
149536,2.36779,48.61252
149537,2.36808,48.61226
149538,2.36872,48.61205
149539,2.36858,48.6119
149540,2.36911,48.6126
149541,2.36874,48.61201
149542,2.36983,48.61186
149543,2.36916,48.61198
149544,2.36923,48.6122
149545,2.3687,48.61269
149546,2.36883,48.61308
149547,2.36805,48.61201
149548,2.36834,48.61227
149549,2.36841,48.61272
149550,2.36867,48.61271
149551,2.36871,48.6125
149552,2.36892,48.61239
149553,2.46109,48.82031
149554,2.46207,48.81943
149555,2.47345,49.02755
149556,2.47363,49.02823
149557,2.45098,49.03226
149558,2.45769,49.03403
149559,2.46099,49.02895
149560,2.46249,49.02648
149561,2.47182,49.03437
149562,2.4608,49.0328
149563,2.45017,49.033
149564,2.47882,49.03865
149565,2.47282,49.00866
149566,2.47227,49.00872
149567,2.47393,49.00606
149568,2.47447,49.00846
149569,2.48976,49.01265
149570,2.49144,49.01229
149571,2.47253,49.00954
149572,2.47336,49.00945
149573,2.4737,49.01237
149574,2.47129,49.00632
149575,2.47123,49.00696
149576,2.47221,49.00855
149577,2.47256,49.00986
149578,2.4721,49.01257
149579,2.47163,49.01276
149580,2.48535,49.01101
149581,2.48604,49.01092
149582,2.3532,48.57037
149583,2.35484,48.57043
149584,2.355,48.57015
149585,2.35617,48.56819
149586,2.3557,48.56823
149587,2.35561,48.56795
149588,2.35764,48.57596
149589,2.35716,48.5754
149590,2.50531,49.03484
149591,2.50429,49.03318
149592,2.50574,49.0353
149593,2.23304,48.81703
149594,2.23256,48.81614
149595,2.23344,48.81468
149596,2.23167,48.81454
149597,2.26716,48.96981
149598,2.26955,48.968
149599,2.26931,48.96649
149600,2.26568,48.96889
149601,2.26516,48.96764
149602,2.29729,48.87398
149603,2.31049,48.89739
149604,2.30993,48.89678
149605,2.29677,48.95575
149606,2.29622,48.95556
149607,2.30824,48.95557
149608,2.30863,48.95623
149609,2.30786,48.95476
149610,2.29192,48.9614
149611,2.29164,48.96166
149612,2.29023,48.96161
149613,2.28997,48.96141
149614,2.29359,48.96098
149615,2.2885,48.96231
149616,2.28728,48.96271
149617,2.30033,48.87715
149618,2.30064,48.87862
149619,2.29895,48.87825
149620,2.29866,48.87827
149621,2.29866,48.87812
149622,2.315,48.85593
149623,2.31493,48.85541
149624,2.32305,48.66416
149625,2.32359,48.66399
149626,2.32474,48.66399
149627,2.32534,48.66423
149628,2.32617,48.66631
149629,2.33127,48.66512
149630,2.33446,48.66512
149631,2.33554,48.66532
149632,2.32875,48.66438
149633,2.33002,48.66496
149634,2.33393,48.66217
149635,2.33355,48.66236
149636,2.32984,48.66231
149637,2.32491,48.66117
149638,2.32492,48.66217
149639,2.32425,48.66129
149640,2.32389,48.66517
149641,2.33069,48.66035
149642,2.32999,48.66048
149643,2.32963,48.66068
149644,2.3296,48.66091
149645,2.33001,48.66111
149646,2.33058,48.66107
149647,2.32846,48.6625
149648,2.32863,48.66161
149649,2.32905,48.66098
149650,2.33285,48.66082
149651,2.33357,48.66132
149652,2.33361,48.66204
149653,2.33384,48.66224
149654,2.33745,48.66254
149655,2.32852,48.66361
149656,2.32934,48.66351
149657,2.33112,48.66384
149658,2.27114,48.87962
149659,2.03568,48.92074
149660,2.0355,48.92094
149661,2.03559,48.92122
149662,2.03611,48.92116
149663,2.26572,48.78623
149664,2.26674,48.78577
149665,2.26637,48.78502
149666,2.26692,48.78525
149667,2.26741,48.78574
149668,2.26507,48.78488
149669,2.26559,48.78544
149670,2.15436,48.99985
149671,2.1579,48.99976
149672,2.16047,48.99875
149673,2.15166,48.99979
149674,2.15103,48.99979
149675,2.16126,48.99851
149676,2.16119,48.9984
149677,2.09144,49.01064
149678,2.09018,49.01071
149679,2.09138,49.00777
149680,2.09027,49.00779
149681,2.08608,49.00572
149682,2.08663,49.00683
149683,2.15656,48.68141
149684,2.08711,49.00621
149685,2.0869,49.0075
149686,2.25588,48.71538
149687,2.25558,48.71506
149688,2.27349,48.96756
149689,2.27276,48.97021
149690,2.27136,48.97046
149691,1.83301,48.50977
149692,1.83396,48.50982
149693,2.2643,48.96677
149694,2.2619,48.96635
149695,2.26295,48.96617
149696,2.26668,48.96621
149697,2.26931,48.9666
149698,2.26539,48.96574
149699,2.2692,48.96592
149700,2.26704,48.96693
149701,2.26702,48.96634
149702,2.2669,48.96634
149703,2.26549,48.96695
149704,2.26843,48.96703
149705,2.2665,48.96798
149706,2.26642,48.96775
149707,2.26702,48.9677
149708,1.88534,48.8106
149709,1.88537,48.81005
149710,1.88464,48.81057
149711,1.88474,48.80963
149712,2.42283,48.81749
149713,2.42251,48.81752
149714,2.42419,48.81717
149715,2.41479,48.81768
149716,2.41138,48.81813
149717,2.40459,48.81974
149718,2.40138,48.82065
149719,2.39874,48.82162
149720,2.39614,48.82298
149721,2.42246,48.81736
149722,2.42279,48.81733
149723,2.54542,48.82333
149724,2.54508,48.82347
149725,2.54629,48.82324
149726,2.52935,48.82732
149727,2.52808,48.82734
149728,2.54498,48.82339
149729,2.33369,48.66512
149730,2.33348,48.6647
149731,2.33944,48.66515
149732,2.34043,48.6638
149733,2.33542,48.66527
149734,2.33561,48.66503
149735,2.33572,48.66425
149736,2.33731,48.66408
149737,2.3383,48.66196
149738,2.3382,48.66283
149739,2.3388,48.66334
149740,2.33889,48.66372
149741,2.33866,48.66514
149742,2.33795,48.66527
149743,2.33953,48.66629
149744,2.33978,48.66551
149745,2.33984,48.66552
149746,2.33959,48.6663
149747,2.33906,48.66726
149748,2.32919,48.65902
149749,2.32907,48.65896
149750,2.329,48.65824
149751,2.32867,48.65813
149752,2.32713,48.65875
149753,2.32735,48.65919
149754,2.34047,48.66396
149755,2.34086,48.66585
149756,2.3382,48.65449
149757,2.22349,48.86985
149758,2.22413,48.86995
149759,2.22227,48.87407
149760,2.22269,48.87391
149761,2.31759,48.91714
149762,2.31697,48.91696
149763,2.31617,48.9172
149764,2.31587,48.91757
149765,2.3152,48.91882
149766,2.31642,48.91933
149767,2.31471,48.91778
149768,2.31785,48.91859
149769,2.22245,48.87893
149770,2.22184,48.87859
149771,2.75437,48.44576
149772,2.75251,48.44384
149773,2.76396,48.45176
149774,2.76306,48.45117
149775,2.22449,48.86437
149776,2.21634,48.86673
149777,2.21532,48.86706
149778,2.21524,48.86696
149779,2.21536,48.86717
149780,2.31085,48.98189
149781,2.30987,48.98235
149782,2.31114,48.98292
149783,2.31055,48.98309
149784,2.30961,48.98239
149785,2.30765,48.98088
149786,2.30694,48.97986
149787,2.3067,48.9798
149788,2.32357,48.98534
149789,2.32391,48.98564
149790,2.31844,48.98417
149791,2.31898,48.98418
149792,2.31943,48.98446
149793,2.32421,48.98416
149794,2.32383,48.98418
149795,2.32317,48.9839
149796,2.32055,48.9846
149797,2.32107,48.98488
149798,2.32123,48.98538
149799,2.32012,48.9857
149800,2.32086,48.9858
149801,2.31932,48.98732
149802,2.3201,48.987
149803,2.31594,48.98898
149804,2.31633,48.99001
149805,2.31972,48.98611
149806,2.31614,48.98684
